Customer_ID,RFM_Segment,Monetary,Frequency,Recency,Churn_Probability,Churn_Risk_Level,Predicted_CLV
CUS001905,At Risk,180800.0,3,1755,0.9993691502687432,Critical,164990.69109419425
CUS001457,At Risk,122750.0,2,1344,0.9993691502687432,Critical,135620.6259114365
CUS001559,About to Sleep,128500.0,2,471,0.9993691502687432,Critical,135993.6394146558
CUS002978,Loyal Customers,383750.0,4,1132,0.999368238556938,Critical,419650.5080302728
CUS000815,Loyal Customers,361599.51,4,790,0.999368238556938,Critical,381155.646360003
CUS000038,Loyal Customers,361149.92,4,597,0.999368238556938,Critical,346776.39342852565
CUS000041,About to Sleep,210200.0,3,567,0.999368238556938,Critical,181170.68338929868
CUS001459,Loyal Customers,314000.0,3,1868,0.999368238556938,Critical,306236.59925285954
CUS000499,At Risk,215000.0,2,1188,0.999368238556938,Critical,181789.67233176078
CUS001938,About to Sleep,153500.0,2,186,0.999368238556938,Critical,148043.9827110641
CUS001401,Loyal Customers,266500.0,4,1845,0.999368238556938,Critical,263799.24410974415
CUS001205,Lost,112200.0,1,1885,0.999368238556938,Critical,117611.33470699146
CUS000060,Loyal Customers,941050.0,42,862,0.9993665216691678,Critical,949766.5379592804
CUS000608,Champions,560360.0,8,449,0.9993633145804189,Critical,534548.9160084698
CUS000495,Loyal Customers,333300.0,3,1079,0.9993624969646856,Critical,311465.1569399589
CUS001597,Champions,379500.0,3,467,0.9993624969646856,Critical,363837.0709347957
CUS002603,Loyal Customers,298000.0,3,708,0.9993624969646856,Critical,310830.18831640435
CUS001549,Champions,394999.8,3,211,0.9993624969646856,Critical,424262.4963615547
CUS002022,Champions,444523.99,3,505,0.9993624969646856,Critical,434965.0178574124
CUS002231,Loyal Customers,330089.79,3,812,0.9993624969646856,Critical,352123.3885652333
CUS001411,Loyal Customers,251505.0,3,715,0.9993624969646856,Critical,273479.8747566524
CUS001188,Loyal Customers,268750.0,3,901,0.9993624969646856,Critical,283017.44297276484
CUS000442,About to Sleep,203049.97,3,519,0.9993624969646856,Critical,170600.78007745813
CUS000719,Champions,909099.94,10,473,0.9993619712931361,Critical,907510.6112852764
CUS001658,Loyal Customers,821900.0,8,1155,0.9993619712931361,Critical,860678.4376980413
CUS000389,Loyal Customers,889250.0,10,615,0.9993619712931361,Critical,900009.1335024441
CUS000300,Big Spenders,221950.0,1,186,0.9993610577124119,Critical,258197.92309511872
CUS000885,Big Spenders,270250.0,1,189,0.9993610577124119,Critical,269230.8553619465
CUS000858,Champions,1010249.99,15,480,0.9993594209666381,Critical,1047574.4705029309
CUS002269,Champions,1619265.0,28,357,0.999359031995024,Critical,1682721.8895296643
CUS001092,Champions,1715760.0,8,547,0.9993588318470886,Critical,1652420.267241663
CUS002591,Champions,1300550.0,10,411,0.9993577657352181,Critical,1308536.5953166885
CUS001262,Loyal Customers,1110250.0,3,1792,0.9993559134206497,Critical,1101733.970891935
CUS000615,Loyal Customers,1208250.0,3,959,0.9993559134206497,Critical,1046263.4956873783
CUS000193,Loyal Customers,257000.0,4,1329,0.9993550459912252,Critical,274595.7424218393
CUS001854,Loyal Customers,523250.0,9,830,0.9993532493127151,Critical,494278.4641301509
CUS002809,Loyal Customers,452000.0,6,1599,0.9993526427735,Critical,463060.547113007
CUS000260,Loyal Customers,409500.0,6,1339,0.9993526427735,Critical,410413.66282261006
CUS001991,Champions,568295.2,7,378,0.9993492506199896,Critical,522700.6378601856
CUS002485,Loyal Customers,467750.0,7,1119,0.9993492506199896,Critical,440525.3222783484
CUS000244,Champions,3605450.0,7,326,0.9993491770383952,Critical,3519088.0127414106
CUS000855,Loyal Customers,630850.0,5,588,0.9993489616032661,Critical,617150.4327277584
CUS000961,Loyal Customers,671750.0,5,953,0.9993489616032661,Critical,626330.0893654415
CUS000186,Loyal Customers,655750.0,5,734,0.9993489616032661,Critical,553699.8660978252
CUS000205,Loyal Customers,502100.0,4,1530,0.9993489616032661,Critical,450017.29825101077
CUS002439,Loyal Customers,569250.0,5,1291,0.9993489616032661,Critical,562661.7611470532
CUS003097,Champions,603799.94,5,350,0.9993489616032661,Critical,575132.821899113
CUS000588,Champions,619798.96,5,512,0.9993489616032661,Critical,592184.1076676555
CUS000651,Loyal Customers,740940.0,11,1092,0.9993458234664438,Critical,773242.1588038494
CUS000065,Big Spenders,625000.0,3,1876,0.9993410718920314,Critical,506685.0209071993
CUS000321,Big Spenders,623500.0,3,917,0.9993410718920314,Critical,507974.01636019297
CUS002955,Champions,1345850.0,11,465,0.9993401222832196,Critical,1348131.8220129823
CUS000446,Loyal Customers,387030.0,6,852,0.9993392980619962,Critical,367076.85288490093
CUS000194,Loyal Customers,360150.0,6,1091,0.9993392980619962,Critical,382576.0176412891
CUS000310,Champions,1531559.99,24,409,0.9993381105741415,Critical,1561957.2399242115
CUS001621,Loyal Customers,556000.0,4,1254,0.9993366796122845,Critical,507168.9192045398
CUS002932,Loyal Customers,694448.0,5,708,0.9993366796122845,Critical,665466.6447042377
CUS001203,Champions,1814713.99,21,427,0.9993364782740892,Critical,1987686.3949339474
CUS003104,Big Spenders,834720.0,2,1090,0.9993329721705297,Critical,860407.9269162045
CUS002897,Big Spenders,835000.0,2,1770,0.9993329721705297,Critical,833858.5588305456
CUS000693,Big Spenders,1262500.0,2,1671,0.9993293949183487,Critical,1320981.3499078637
CUS002969,Big Spenders,1106350.0,2,1645,0.9993293949183487,Critical,1204960.6877923459
CUS000273,Big Spenders,1169850.0,2,899,0.9993293949183487,Critical,1185021.4247521786
CUS000623,Big Spenders,1134099.98,2,494,0.9993293949183487,Critical,1123905.4858092722
CUS001862,Big Spenders,1128000.0,1,1624,0.9993293949183487,Critical,1164561.3406203103
CUS001748,Champions,1295674.96,34,276,0.9993273037624796,Critical,1267965.9161323733
CUS002615,Big Spenders,639000.0,2,1897,0.999326516936416,Critical,623428.6378211827
CUS003054,Big Spenders,579500.0,1,1953,0.9993247128258617,Critical,582162.4008784443
CUS001746,Loyal Customers,919250.0,5,1776,0.9993234417503885,Critical,939577.9993469048
CUS000016,Loyal Customers,368610.0,4,1536,0.9993230787124221,Critical,380986.4119408773
CUS003063,Champions,401472.22,5,295,0.9993230787124221,Critical,421669.7674953634
CUS002911,About to Sleep,195250.0,3,691,0.9993230787124221,Critical,171927.26938671074
CUS003060,About to Sleep,167000.0,2,477,0.9993230787124221,Critical,151836.35834717282
CUS000076,Loyal Customers,321750.0,4,1155,0.9993230787124221,Critical,346032.49516715924
CUS000711,At Risk,208500.0,3,1457,0.9993230787124221,Critical,182694.3283496947
CUS000618,Loyal Customers,263500.0,4,810,0.9993230787124221,Critical,263282.58648271003
CUS000691,Loyal Customers,249000.0,3,789,0.9993230787124221,Critical,285777.6027392403
CUS000236,Lost,130000.0,1,1602,0.9993230787124221,Critical,132208.16657624653
CUS002696,Loyal Customers,318400.0,3,1538,0.9993230787124221,Critical,324456.2637080146
CUS000982,Champions,263400.0,3,367,0.9993230787124221,Critical,286431.7732516977
CUS000225,About to Sleep,210000.0,3,1074,0.9993230787124221,Critical,198523.24335859
CUS001007,Loyal Customers,470750.0,4,1128,0.9993230787124221,Critical,468270.12457171193
CUS002030,At Risk,155000.0,2,1644,0.9993230787124221,Critical,146358.57438181748
CUS002206,Loyal Customers,415780.0,4,1525,0.9993230787124221,Critical,404061.808168917
CUS000179,Big Spenders,385500.0,3,1275,0.9993230787124221,Critical,346984.5481014552
CUS001366,Lost,120000.0,1,1810,0.9993230787124221,Critical,121986.4213095528
CUS001198,At Risk,209000.0,2,1357,0.9993230787124221,Critical,179373.70023960684
CUS001103,Loyal Customers,284080.0,4,1350,0.9993230787124221,Critical,283550.19351696054
CUS001837,At Risk,156750.0,2,1744,0.9993230787124221,Critical,148398.40910354257
CUS001751,Champions,316000.0,3,554,0.9993230787124221,Critical,310810.7966758485
CUS002493,Loyal Customers,329500.0,3,1645,0.9993230787124221,Critical,347763.5005829743
CUS002519,At Risk,208100.0,2,1634,0.9993230787124221,Critical,180748.3866963725
CUS000820,At Risk,174200.0,2,1635,0.9993230787124221,Critical,151192.97783321078
CUS002480,Big Spenders,222750.0,2,636,0.9993230787124221,Critical,248721.0695739083
CUS001976,At Risk,163500.0,2,1647,0.9993230787124221,Critical,147292.74140643477
CUS002234,Champions,422500.0,4,369,0.9993230787124221,Critical,401129.8900075073
CUS002215,Loyal Customers,238000.0,3,666,0.9993230787124221,Critical,260645.13953576697
CUS002006,Loyal Customers,322500.0,4,1524,0.9993230787124221,Critical,352421.58267320937
CUS000332,Lost,130000.0,1,1581,0.9993230787124221,Critical,132208.16657624653
CUS001000,At Risk,171500.0,2,1819,0.9993230787124221,Critical,149526.0557167921
CUS000330,At Risk,157000.0,2,1375,0.9993230787124221,Critical,146358.57438181748
CUS000286,Big Spenders,393500.0,3,1174,0.9993230787124221,Critical,382184.92440688185
CUS000539,Loyal Customers,312250.0,4,1302,0.9993230787124221,Critical,338656.7902284322
CUS002703,Loyal Customers,244750.0,3,942,0.9993230787124221,Critical,261136.68559492432
CUS000556,Champions,416000.0,4,341,0.9993230787124221,Critical,387289.4118033284
CUS002303,At Risk,163250.0,2,1679,0.9993230787124221,Critical,147292.74140643477
CUS000166,At Risk,153000.0,2,1822,0.9993230787124221,Critical,146829.07305757908
CUS001294,At Risk,144400.0,2,1343,0.9993230787124221,Critical,143595.11699629383
CUS002851,Loyal Customers,440250.0,4,741,0.9993230787124221,Critical,410202.74777913647
CUS000160,At Risk,195507.0,2,1218,0.9993230787124221,Critical,170642.94905197455
CUS001384,Big Spenders,270000.0,2,1722,0.9993230787124221,Critical,288662.54562225187
CUS000364,Big Spenders,300499.95,3,356,0.9993230787124221,Critical,341595.72947067086
CUS001782,Hibernating,116250.0,1,1572,0.9993230787124221,Critical,119768.17250850284
CUS002385,About to Sleep,174000.0,2,1065,0.9993230787124221,Critical,151192.97783321078
CUS001813,Champions,323762.5,5,389,0.9993230787124221,Critical,320445.51253508695
CUS000918,Loyal Customers,396250.0,5,1218,0.9993230787124221,Critical,400638.18050574017
CUS002602,Loyal Customers,224500.0,3,1453,0.9993230787124221,Critical,298913.5848359454
CUS000415,Big Spenders,310999.82,3,447,0.9993230787124221,Critical,342322.17443244456
CUS002998,At Risk,145650.0,2,1586,0.9993230787124221,Critical,143595.11699629383
CUS003105,About to Sleep,189500.0,2,595,0.9993230787124221,Critical,169440.67512473828
CUS001263,Loyal Customers,304500.0,4,1254,0.9993230787124221,Critical,335728.94686703983
CUS000730,Lost,132500.0,1,1454,0.9993230787124221,Critical,133692.07840136846
CUS000463,At Risk,196250.0,3,1337,0.9993230787124221,Critical,194781.67091071585
CUS001774,Loyal Customers,460250.0,4,1557,0.9993230787124221,Critical,456694.0771025521
CUS002458,Hibernating,104000.0,1,1559,0.9993230787124221,Critical,117942.0765653872
CUS000457,Loyal Customers,303750.0,3,1692,0.9993230787124221,Critical,306775.64477587625
CUS001704,Loyal Customers,417257.7,5,812,0.9993230787124221,Critical,425869.6751738453
CUS000369,At Risk,212000.0,2,1457,0.9993230787124221,Critical,171024.1719435558
CUS000900,Champions,220499.0,3,409,0.9993230787124221,Critical,256740.42409926924
CUS000921,At Risk,141000.0,2,1425,0.9993230787124221,Critical,143595.11699629383
CUS002388,At Risk,190000.0,2,1190,0.9993230787124221,Critical,169440.67512473828
CUS000419,At Risk,203000.0,2,1302,0.9993230787124221,Critical,171544.87522037368
CUS002445,Big Spenders,231000.0,2,1593,0.9993230787124221,Critical,246271.1540225932
CUS001770,Champions,393000.0,4,231,0.9993230787124221,Critical,380026.99298380775
CUS001165,At Risk,200500.0,3,1331,0.9993230787124221,Critical,172406.43315748594
CUS000609,Loyal Customers,285000.0,4,1121,0.9993230787124221,Critical,308569.88537800865
CUS001162,Loyal Customers,481750.0,5,630,0.9993230787124221,Critical,468746.3507304462
CUS001309,Loyal Customers,699500.0,3,1707,0.999322333732557,Critical,662821.7454620712
CUS001330,Big Spenders,689000.0,2,1828,0.999322333732557,Critical,659904.8229626005
CUS001001,Big Spenders,657930.0,2,557,0.999322333732557,Critical,650288.9987646046
CUS000647,Loyal Customers,763000.0,3,1306,0.999322333732557,Critical,838219.4988926874
CUS000298,Big Spenders,931500.0,1,404,0.9993219657850746,Critical,918837.6262349054
CUS001877,Big Spenders,957000.0,1,1047,0.9993219657850746,Critical,921635.7679220263
CUS002582,Big Spenders,938750.0,1,830,0.9993219657850746,Critical,946127.0278369266
CUS000766,Champions,1098500.0,8,190,0.9993201849808789,Critical,1115612.9706567274
CUS002038,Loyal Customers,742750.0,6,1414,0.9993181547079545,Critical,799304.7656286935
CUS001049,Loyal Customers,642750.0,6,1416,0.9993181547079545,Critical,589172.4816745401
CUS001994,Champions,503500.0,6,215,0.9993181547079545,Critical,458876.5125918563
CUS000874,Loyal Customers,619250.0,6,1166,0.9993181547079545,Critical,583331.1585429304
CUS000960,Champions,1060700.0,13,228,0.999318001733741,Critical,1056331.0690889105
CUS000573,Champions,2247099.95,15,300,0.9993140865882147,Critical,2180985.907833814
CUS002640,Champions,1131250.0,8,489,0.9993115415753834,Critical,1056948.618979667
CUS001036,Champions,623899.8400000001,4,455,0.999309989956452,Critical,601068.4058026379
CUS000363,Loyal Customers,370249.9,5,628,0.9993079450993926,Critical,389602.1405717816
CUS002875,At Risk,148500.0,2,1851,0.9993079450993926,Critical,144567.91027179486
CUS001547,Loyal Customers,1126600.0,7,1155,0.9993067917470407,Critical,1086190.5241234093
CUS001249,Loyal Customers,931700.0,6,1148,0.99930648135413,Critical,831560.6805429088
CUS001027,Big Spenders,750000.0,1,1594,0.9993055097814347,Critical,760184.3995435345
CUS001182,Big Spenders,700000.0,1,1456,0.9993055097814347,Critical,682210.5665552184
CUS000383,Champions,476250.0,10,337,0.9993028421589676,Critical,469630.21175244724
CUS000802,Champions,11272449.97,24,563,0.999301996553671,Critical,11217409.770137163
CUS000869,Big Spenders,1520000.0,2,186,0.9993000249319153,Critical,1447317.2875047454
CUS000421,Champions,1117400.0,11,473,0.9992984788316633,Critical,1066866.392636488
CUS001564,Champions,1986000.0,8,516,0.9992961735944325,Critical,1954939.7796677102
CUS002631,Champions,3779648.61,6,446,0.9992932322889736,Critical,3039177.492030677
CUS001717,Loyal Customers,436250.0,6,973,0.9992910479171897,Critical,452088.9439370637
CUS002679,Loyal Customers,431250.0,6,993,0.9992910479171897,Critical,420614.9060732919
CUS001978,Loyal Customers,399550.0,6,1289,0.9992910479171897,Critical,422052.9549434179
CUS000214,Champions,388000.0,6,551,0.9992910479171897,Critical,401929.3532579836
CUS000807,Loyal Customers,961550.0,9,771,0.9992909287478892,Critical,973285.1130948553
CUS002098,Big Spenders,953800.0,2,1250,0.9992879796057861,Critical,1018884.3397716844
CUS002649,Champions,636000.0,3,400,0.999287453811624,Critical,554794.5068633362
CUS001222,Big Spenders,2200000.0,1,571,0.9992836227033618,Critical,2195664.848371047
CUS002075,Loyal Customers,1754750.0,7,694,0.9992757269456992,Critical,1721632.3454029975
CUS002067,Champions,1584740.0,25,348,0.9992752228193018,Critical,1575116.8668526888
CUS002118,Champions,1091410.0,11,506,0.9992733190029627,Critical,1056254.48382115
CUS000633,Big Spenders,2060500.0,2,1608,0.9992722761652902,Critical,2128180.7991039343
CUS000531,Big Spenders,2145000.0,2,1783,0.9992722761652902,Critical,2643345.335920754
CUS000964,Champions,1452250.0,8,544,0.999269222518442,Critical,1466400.6420513166
CUS002294,Loyal Customers,524000.0,5,646,0.9992689189769477,Critical,501385.9577698634
CUS003046,Champions,517000.0,4,523,0.9992689189769477,Critical,469074.88977009436
CUS001783,Champions,1757750.0,13,449,0.9992674681558383,Critical,1682998.0309412852
CUS000600,Loyal Customers,234749.99,4,762,0.999262496872931,Critical,247157.28423713747
CUS001570,Champions,512499.98,4,466,0.9992527714390459,Critical,506617.31925579754
CUS000895,Loyal Customers,609250.0,5,1347,0.9992527714390459,Critical,568501.0332484202
CUS001396,Loyal Customers,1564260.0,30,810,0.9992514778020841,Critical,1527878.9841538768
CUS002200,Champions,3514500.0,4,232,0.9992507413058332,Critical,3509880.3506022994
CUS000626,Big Spenders,2562750.0,2,453,0.9992485407871707,Critical,2294810.65192805
CUS001370,Big Spenders,2500000.0,1,1113,0.9992485407871707,Critical,2460895.659385439
CUS002504,Big Spenders,2350000.0,1,340,0.9992485407871707,Critical,2334528.415804561
CUS000817,Champions,818680.0,3,517,0.9992390198065233,Critical,880957.7406898227
CUS001074,Loyal Customers,745050.0,3,1155,0.9992390198065233,Critical,894873.2127611927
CUS001727,Champions,1572800.0,3,446,0.9992369582706305,Critical,1560233.4305320634
CUS002113,Champions,492000.0,8,222,0.9992316786972112,Critical,449675.9274979487
CUS000474,Loyal Customers,981500.0,3,1236,0.9992304870465126,Critical,1023474.7216456574
CUS001397,Big Spenders,1069000.0,1,1895,0.9992303160258114,Critical,1026258.2969740808
CUS002449,Big Spenders,1090000.0,2,1763,0.9992303160258114,Critical,1108456.8342243119
CUS002510,Champions,292250.0,14,383,0.9992285794958612,Critical,315100.9805598913
CUS001568,Big Spenders,703250.0,2,1876,0.999222212393473,Critical,685254.2259106433
CUS001934,Big Spenders,3200000.0,1,1698,0.9992209071293016,Critical,3262801.0489675365
CUS000712,Champions,500598.98,6,439,0.9992174164252554,Critical,487740.7807798154
CUS001749,Loyal Customers,2582650.0,14,608,0.9992164538982458,Critical,2517961.273097813
CUS001105,Loyal Customers,528200.0,12,663,0.9992163840655074,Critical,515711.00747125276
CUS002641,Big Spenders,923000.0,2,1286,0.9992113846807529,Critical,969893.6861715992
CUS000986,Big Spenders,915500.0,1,1499,0.9992113846807529,Critical,917905.849536259
CUS000281,Big Spenders,708000.0,1,1891,0.9992029047818396,Critical,683793.4672731117
CUS001847,Loyal Customers,914649.0,8,574,0.9991934472066977,Critical,963852.0882460889
CUS000086,Champions,415660.0,7,358,0.9991822880167895,Critical,463820.5606945692
CUS002616,Champions,684750.0,3,407,0.9991771044154667,Critical,634486.5783377135
CUS002323,Loyal Customers,827499.99,3,644,0.9991771044154667,Critical,862514.9319342547
CUS001525,Loyal Customers,800499.98,3,742,0.9991771044154667,Critical,855571.486831871
CUS000963,At Risk,176000.0,3,1447,0.9991731553872032,Critical,161316.78591187016
CUS000015,Loyal Customers,294750.0,5,1038,0.9991731553872032,Critical,294355.95466609776
CUS001149,Big Spenders,2224000.0,2,1405,0.9991667934112411,Critical,2207209.965352668
CUS002082,Loyal Customers,235750.0,4,1413,0.9991548944879031,Critical,250227.79130359244
CUS002139,Loyal Customers,234250.0,4,1117,0.9991548944879031,Critical,250227.79130359244
CUS000642,At Risk,119350.0,2,1211,0.9991469025833695,Critical,126349.17373747702
CUS001140,Big Spenders,1254400.0,1,2009,0.9991446266164608,Critical,1230763.3976131652
CUS002574,Champions,1750399.82,29,190,0.9991433278548967,Critical,1718887.7699853578
CUS001139,Champions,330499.94,4,357,0.999135579315879,Critical,425705.4907438264
CUS000392,Loyal Customers,987200.0,15,724,0.9991196181816397,Critical,1010014.5666992827
CUS000854,Big Spenders,900000.0,1,2037,0.9991141663665486,Critical,919304.6989169957
CUS001471,Champions,1691345.0,20,355,0.9991132526172962,Critical,1704366.7200065965
CUS000079,Champions,1196760.0,18,355,0.9991106239575694,Critical,1168781.3637714614
CUS003027,Loyal Customers,1013510.0,9,899,0.9990969208755206,Critical,980369.9003106464
CUS001061,Champions,1637909.0,20,260,0.9990944414662866,Critical,1457306.0738623987
CUS002491,Big Spenders,918000.0,1,187,0.9990863228280326,Critical,932462.7273783189
CUS000635,Big Spenders,2200000.0,2,1699,0.999083698947456,Critical,2187321.2299851086
CUS001835,Loyal Customers,640750.0,10,782,0.99906113000604,Critical,609585.0439113759
CUS001206,At Risk,118600.0,2,1523,0.9990610784537473,Critical,126262.6869105572
CUS001743,At Risk,176000.0,3,1092,0.9990610784537473,Critical,160920.37303561714
CUS001034,Champions,816000.0,10,327,0.9990121177172734,Critical,860864.6786202231
CUS001422,Champions,1947865.0,23,359,0.9990018426623598,Critical,1967294.818852714
CUS000559,Champions,17727717.98,42,385,0.9989982094838296,Critical,13916064.032586966
CUS000744,Big Spenders,925200.0,1,1929,0.9989941343642856,Critical,915334.3818056857
CUS002879,Champions,2484270.0,23,483,0.9989833008617679,Critical,2585244.491685708
CUS000769,Champions,1779050.0,20,285,0.9989753665577927,Critical,1876676.1828766828
CUS001279,Champions,1744995.0,22,565,0.998941330158221,Critical,1705138.941921247
CUS001873,Champions,2110132.0,19,568,0.9989133402260094,Critical,2101218.021486382
CUS000182,Champions,3808049.51,12,331,0.998869859671514,Critical,3774099.1502161426
CUS003062,Champions,1732300.0,23,334,0.9988462579545616,Critical,1824195.316732933
CUS000228,Champions,672500.0,6,205,0.9988324530205838,Critical,646729.9216245045
CUS000395,Champions,3305660.0,35,334,0.998828112885075,Critical,3279487.365658534
CUS002083,Champions,1716770.0,28,217,0.9987626260501251,Critical,1638329.033651868
CUS001726,Champions,2186945.0,37,418,0.9987219095942811,Critical,3390659.975131733
CUS001966,Champions,2455050.0,21,281,0.9986329117227128,Critical,2321452.5349794147
CUS001993,Champions,1007760.0,3,330,0.9986286662973128,Critical,1065056.4116085586
CUS002182,Champions,1705355.0,16,186,0.9986174770284255,Critical,1742308.8199933695
CUS002001,Big Spenders,244725.0,2,183,0.9984580866838287,Critical,259731.9336793752
CUS002395,Champions,2269000.0,3,192,0.9966007937997637,Critical,2295723.282734253
CUS002296,Big Spenders,627499.6,1,146,0.9935312948958346,Critical,341359.3260929948
CUS002894,Promising,200000.0,1,133,0.993021367315331,Critical,185414.55338264361
CUS003020,Big Spenders,380000.0,1,131,0.9922692759297213,Critical,422467.4692997954
CUS002321,Big Spenders,648399.99,1,133,0.9922588248183792,Critical,634882.0405791313
CUS000032,Promising,178000.0,1,120,0.9919416727541855,Critical,174355.9486459633
CUS001550,Big Spenders,1880000.0,1,134,0.990748881058582,Critical,1941960.3410432742
CUS002026,Big Spenders,651200.0,1,134,0.9906217075119078,Critical,637408.8095349049
CUS002751,Big Spenders,295000.0,1,124,0.989702969592001,Critical,284859.26876348414
CUS000200,Big Spenders,805000.0,1,130,0.9893298787183924,Critical,839926.3648152603
CUS001407,Promising,147000.0,1,127,0.9885761494579903,Critical,146622.8294835397
CUS002852,Big Spenders,475000.0,1,125,0.9882439389374064,Critical,465399.3689958834
CUS000124,Big Spenders,1180000.0,1,123,0.9864744566007387,Critical,1228401.3452883693
CUS002708,Big Spenders,2860000.0,1,124,0.9849942600193301,Critical,2854915.587368672
CUS000476,Big Spenders,216500.0,1,111,0.9847003481622363,Critical,255224.68396023268
CUS002017,Promising,186000.0,1,104,0.9846793199902966,Critical,180828.04955161086
CUS001720,Big Spenders,293250.0,1,104,0.9845689744966851,Critical,284859.26876348414
CUS000785,Big Spenders,380000.0,1,161,0.9843541604928755,Critical,391949.6836268031
CUS000480,Big Spenders,360000.0,1,168,0.9839997769395894,Critical,383992.06062516186
CUS001843,Big Spenders,391000.0,1,119,0.983535300518239,Critical,469300.36051216535
CUS001266,Big Spenders,1782500.0,1,173,0.9827853021077235,Critical,1811872.177539038
CUS002343,Big Spenders,1000000.0,1,169,0.9825552226506097,Critical,1082998.6690165284
CUS000949,Big Spenders,719098.0,1,101,0.9822709437785853,Critical,559227.766547606
CUS001750,Promising,122000.0,1,110,0.9821839958520897,Critical,119317.04216654523
CUS001268,Big Spenders,254675000.0,2,120,0.9797848010519078,Critical,254631765.77000648
CUS000810,Promising,111000.0,1,95,0.978401197569193,Critical,114941.9555639839
CUS000432,Big Spenders,337500.0,1,144,0.9757262224855032,Critical,392408.45570906607
CUS001787,Champions,19100000.0,4,134,0.9486639838624507,Critical,19101614.848787338
CUS002192,Big Spenders,1793750.0,2,152,0.9273519307714092,Critical,1763750.1197994053
CUS001953,Champions,117166200.0,7,131,0.9260170295697427,Critical,117152761.18403432
CUS000451,Big Spenders,1377690.0,2,91,0.9123821646922508,Critical,1361777.5951709005
CUS001997,Champions,448050.0,7,120,0.911400670833609,Critical,485922.44851924153
CUS002144,Big Spenders,618000.0,2,171,0.9061311279671737,Critical,557993.6904793857
CUS000396,Champions,1885449.0,5,143,0.9032224227174506,Critical,2630242.5249969633
CUS002461,About to Sleep,209610.0,2,165,0.9024831072915852,Critical,179373.70023960684
CUS002749,About to Sleep,127250.0,3,68,0.8996937085368069,Critical,132190.07240748862
CUS001281,Champions,3940754.89,38,99,0.8913652455458302,Critical,3858106.180288138
CUS000688,About to Sleep,152850.0,5,125,0.890493853677507,Critical,147995.06751059653
CUS000375,Champions,5559249.99,26,133,0.8874390591638608,Critical,5506048.65034022
CUS002004,Champions,18626328.76,45,155,0.8864794447492351,Critical,15697994.144841215
CUS001233,Champions,17038639.5,28,108,0.8857738375679176,Critical,17048168.709471922
CUS000555,Champions,256050.0,6,140,0.8832148820569348,Critical,272268.15086954465
CUS001836,Champions,16848292.42,20,120,0.8714115688703591,Critical,16824454.15664647
CUS000313,Big Spenders,537000.0,2,123,0.8615149545049657,Critical,496216.06294595543
CUS002945,Champions,316050.0,13,152,0.8604690788284612,Critical,352866.19480296946
CUS001048,Big Spenders,319000.0,2,131,0.8600025177341867,Critical,325349.06852787035
CUS002966,Champions,2239922.5,37,97,0.8539065788428681,Critical,2247096.762457028
CUS001236,Champions,861499.87,15,162,0.848279020499791,Critical,876112.5660585213
CUS002840,Champions,2580279.76,42,109,0.840557331576635,Critical,2554745.050911307
CUS001810,About to Sleep,187699.99,4,127,0.8382087832865833,Critical,158671.6878392055
CUS001310,Champions,1175200.0,7,134,0.8376392317284362,Critical,1172344.0135849125
CUS001884,About to Sleep,119000.0,2,120,0.8352882773103771,Critical,125898.0433955194
CUS000720,Champions,8027655.0,26,173,0.8288905805857277,Critical,7914555.664170897
CUS000783,Champions,6490345.0,48,179,0.8254978278682807,Critical,6470613.75291716
CUS001569,About to Sleep,213000.0,3,96,0.8253119916363196,Critical,184157.0638383093
CUS002319,Champions,3920899.8,5,169,0.8231683209548217,Critical,3940900.8939404474
CUS002904,Champions,8176199.99,31,145,0.8203213904233823,Critical,8130936.005762982
CUS001819,Champions,1570000.0,5,122,0.8179340910121449,Critical,1564896.911682796
CUS001734,About to Sleep,186400.0,2,106,0.8137052544713655,Critical,160548.10448267224
CUS002015,Champions,413749.99,5,173,0.8114564723931036,Critical,420594.2253856827
CUS000053,Champions,3086227.0,31,180,0.811180278576629,Critical,3520235.3844422186
CUS000450,Champions,932050.0,16,113,0.8051570709366779,Critical,929087.6733738299
CUS000144,Champions,292000.0,7,176,0.797593801651748,High,302979.8664407878
CUS002337,Champions,2708180.0,25,112,0.7974893443449242,High,2586201.566561975
CUS000774,Champions,1757650.0,4,104,0.7956071672888506,High,1754230.5559969363
CUS001848,Big Spenders,279000.0,2,117,0.793295148823507,High,300760.07550797786
CUS000025,Champions,982500.0,21,162,0.7926859112682474,High,995519.8522196985
CUS000970,Champions,356350.0,11,162,0.7926792559871387,High,346826.5283694292
CUS003059,About to Sleep,168250.0,3,121,0.7892082233763517,High,155095.2146017942
CUS001041,Champions,6659199.95,16,104,0.78773271809947,High,6606891.296467809
CUS000826,Champions,1889279.97,13,154,0.7860507732213659,High,1919884.737060207
CUS001054,Champions,1001250.0,6,120,0.7850239388683845,High,1063671.7062911915
CUS001217,Champions,218899.98,3,178,0.7783656510497803,High,263768.1709791895
CUS000405,Champions,997580.0,11,12,0.7727816167514887,High,979420.4048270622
CUS001794,Champions,1237900.0,14,103,0.7622976005888223,High,1261116.6107114144
CUS000248,Big Spenders,327900.0,3,112,0.7586839709156582,High,307327.68633076467
CUS001562,Champions,1758250.0,14,120,0.7573351664361458,High,1727150.122948178
CUS002062,Champions,415236.98,7,133,0.7473754031495018,High,409383.5534082755
